//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47534.797,36034.016,2050.374,-0.893,54,44,46,-0.408974,0.281264,0.868119
47530.023,36036.219,2032.650,-0.696,16,8,11,-0.043660,0.997792,-0.050049
47509.355,36050.094,1999.269,1.355,23,22,32,-0.412118,0.847563,0.334360
47525.441,36040.086,2026.122,-0.420,22,17,26,-0.049470,0.592232,0.804248
47524.734,36040.090,2026.215,-0.232,34,34,52,0.154605,0.595903,0.788033
47524.988,36040.258,2026.024,-0.342,24,20,30,0.064799,0.712784,0.698384
47531.031,36036.313,2032.205,-0.791,17,9,12,-0.289697,0.957099,-0.006112
47530.195,36036.340,2034.064,-0.529,17,11,13,-0.309025,0.947937,-0.076930
47530.617,36036.570,2034.988,-0.524,17,11,14,-0.529449,0.847394,0.040089
47518.387,36044.379,2019.715,0.401,20,14,18,-0.097299,0.956125,0.276329
47522.199,36042.105,2024.962,0.063,48,47,62,0.279999,0.654398,0.702398
47520.859,36043.059,2024.396,0.188,49,43,54,-0.029449,0.767083,0.640872
47516.547,36045.367,2017.232,0.592,16,10,13,0.156158,0.659501,0.735305
47517.172,36045.688,2016.966,0.554,16,10,11,-0.136493,0.694464,0.706463
47535.508,36033.660,2050.776,-0.896,59,47,52,-0.318141,0.294465,0.901153
47515.461,36047.273,2014.261,0.721,24,26,45,-0.076918,0.874063,0.479686
47515.070,36046.520,2015.597,0.711,18,10,15,-0.109763,0.930950,0.348259
47530.594,36037.016,2041.348,0.802,18,13,19,-0.265402,0.949791,-0.165708
47530.914,36036.434,2031.054,-1.006,17,10,13,-0.144772,0.954967,0.258997
47510.660,36050.875,2003.083,1.383,22,18,22,-0.396478,0.903167,0.164603
47509.922,36050.582,2002.858,1.426,24,20,26,-0.446377,0.891371,0.078772
47509.715,36050.430,2003.251,1.380,23,20,26,-0.554636,0.828390,-0.078419
47509.898,36050.141,2006.313,1.307,18,13,16,-0.354147,0.900798,0.251283
47531.211,36036.410,2031.611,-0.922,17,10,11,-0.345671,0.930443,0.121600
47511.438,36049.551,2010.224,1.154,22,17,20,-0.246086,0.910082,0.333454
47519.672,36044.426,2019.582,0.385,16,10,13,-0.051633,0.958366,0.280835
47518.590,36044.707,2018.630,0.456,17,12,16,-0.255994,0.864926,0.431706
47532.734,36036.445,2047.204,-0.868,33,28,33,-0.371988,0.725950,0.578465
47519.168,36044.238,2020.682,0.379,18,12,15,-0.139419,0.987651,0.071467
47522.199,36042.852,2024.321,0.079,18,14,20,0.152691,0.675770,0.721124
47535.930,36033.883,2050.853,-0.896,69,56,62,-0.258524,0.281377,0.924117
47535.246,36034.371,2050.544,-0.896,57,43,46,-0.389618,0.235549,0.890345
47514.406,36047.910,2012.973,0.923,18,14,21,0.087394,0.829527,0.551586
47513.699,36048.250,2012.658,0.977,17,13,20,0.144202,0.807233,0.572347
47515.625,36047.031,2014.617,0.721,20,18,27,-0.086554,0.852769,0.515067
47509.992,36050.305,1999.602,1.362,25,21,26,-0.378995,0.880296,0.285379
47510.387,36050.309,2000.236,1.424,25,22,26,-0.423123,0.904375,-0.055425
47527.055,36039.766,2026.337,-1.201,22,18,28,0.431876,0.605293,0.668658
47526.594,36039.734,2026.545,-0.968,23,22,32,0.110610,0.644487,0.756572
47527.188,36039.902,2026.098,-1.248,19,17,25,0.360902,0.793984,0.489223
47526.664,36040.012,2026.205,-1.109,24,23,36,0.218577,0.896312,0.385810
47526.746,36039.859,2026.393,-1.201,24,22,34,0.244821,0.696556,0.674443
47511.316,36049.984,2008.797,1.233,20,16,21,-0.380053,0.871526,0.309842
47510.961,36050.051,2008.342,1.233,20,16,21,-0.355888,0.887468,0.292820
47519.203,36044.641,2019.001,0.432,16,10,14,-0.088587,0.917215,0.388419
47518.676,36044.977,2018.236,0.495,18,13,18,-0.274714,0.744746,0.608182
47519.824,36044.344,2021.127,0.340,16,10,15,-0.116811,0.987587,-0.105012
47531.789,36036.500,2046.334,-0.865,22,18,22,-0.454873,0.809195,0.371879
47523.047,36042.121,2024.684,-0.006,22,18,29,0.274651,0.535178,0.798844
47522.707,36042.453,2024.477,0.079,20,16,24,0.283696,0.668370,0.687603
47521.613,36043.813,2023.364,0.180,17,10,14,0.018016,0.791309,0.611151
47520.641,36043.852,2023.293,0.217,17,11,14,-0.029238,0.811689,0.583358
47536.637,36033.430,2051.185,-0.928,128,112,120,-0.255946,0.310895,0.915334
47530.676,36036.844,2040.551,0.769,18,12,17,-0.339872,0.920071,-0.194822
47529.520,36036.988,2030.413,-1.026,16,10,11,0.174334,0.897606,0.404859
47529.680,36037.316,2029.622,-1.122,17,10,12,0.098529,0.900636,0.423257
47510.488,36050.641,2004.219,1.391,21,18,23,-0.229984,0.972262,0.042590
47512.273,36049.828,2010.057,1.113,17,11,15,-0.106133,0.936392,0.334522
47510.910,36050.137,2007.535,1.287,22,17,23,-0.363872,0.906057,0.216004
47512.449,36049.621,2010.676,1.101,17,10,14,0.001279,0.921899,0.387428
47531.570,36036.711,2037.841,0.417,18,10,12,-0.619057,0.785247,0.012464
47517.340,36046.820,2014.877,0.609,16,10,13,0.053263,0.939253,0.339067
47515.000,36048.477,2012.202,0.874,17,14,21,-0.009725,0.748829,0.662692
47514.730,36048.203,2012.478,0.901,16,12,20,0.091320,0.795787,0.598652
47513.828,36049.039,2011.453,0.922,17,10,13,0.121096,0.830167,0.544204
47510.840,36050.742,2000.356,1.422,24,20,25,-0.599543,0.769956,-0.218438
47510.637,36050.762,2000.928,1.439,22,17,22,-0.610897,0.749810,-0.254146
47510.219,36050.559,2005.075,1.360,19,15,20,-0.305547,0.948115,0.087861
47528.547,36038.777,2026.825,-1.152,23,19,29,0.118186,0.878562,0.462776
47528.133,36038.906,2026.544,-1.294,22,21,34,0.087757,0.887325,0.452717
47511.141,36050.859,2003.634,1.383,30,26,33,-0.392264,0.862980,0.318426
47511.281,36050.230,2007.692,1.287,24,18,24,-0.353293,0.917995,0.180194
47511.219,36050.469,2006.695,1.327,24,19,24,-0.227423,0.944151,0.238450
47532.152,36037.023,2034.199,-0.846,18,10,13,-0.379857,0.862751,-0.333720
47511.004,36050.574,2006.239,1.327,23,19,24,-0.245715,0.939826,0.237386
47510.559,36050.219,2006.896,1.301,22,18,22,-0.319278,0.898434,0.301458
47531.785,36037.207,2044.126,-0.742,21,16,20,-0.419823,0.862545,0.282426
47531.910,36037.047,2037.245,0.417,18,11,13,-0.580705,0.787109,0.207945
47531.500,36037.281,2043.458,-0.742,20,14,18,-0.353983,0.928009,0.116172
47532.273,36037.066,2045.815,-0.820,33,29,35,-0.547465,0.746841,0.377506
47532.258,36037.383,2044.411,-0.784,34,27,32,-0.716143,0.669740,0.196437
47532.160,36037.246,2044.481,-0.738,32,25,28,-0.520281,0.835148,0.178425
47519.609,36045.133,2018.375,0.374,16,12,17,-0.135853,0.628505,0.765850
47518.879,36045.328,2017.941,0.457,20,15,20,-0.193083,0.675017,0.712089
47518.609,36045.645,2017.684,0.463,20,15,20,-0.110862,0.672563,0.731689
47520.434,36044.375,2020.642,0.285,16,10,13,-0.109998,0.992248,0.057834
47535.414,36035.125,2050.110,-0.930,45,38,42,-0.317723,0.538054,0.780737
47521.633,36043.902,2023.208,0.237,16,12,13,0.131122,0.903758,0.407466
47531.664,36037.344,2041.710,0.846,19,13,19,-0.251240,0.955777,-0.152871
47517.133,36046.230,2016.240,0.600,14,10,11,-0.068647,0.861589,0.502944
47531.609,36036.664,2031.147,-1.018,17,10,13,-0.499785,0.849783,0.167584
47517.117,36046.984,2014.374,0.684,17,10,14,0.129998,0.912785,0.387200
47530.809,36036.992,2030.056,-1.061,16,10,13,0.022920,0.877716,0.478632
47529.594,36038.371,2027.011,-1.155,21,17,25,0.202822,0.874947,0.439694
47529.164,36038.652,2026.780,-1.155,22,19,28,0.157814,0.789072,0.593683
47510.531,36050.391,1999.964,1.424,25,21,26,-0.458658,0.878495,0.133715
47528.141,36039.035,2026.362,-1.294,20,17,28,0.162158,0.750170,0.641054
47527.949,36039.410,2026.081,-1.312,18,13,19,0.366664,0.642895,0.672491
47510.570,36050.934,2002.486,1.429,23,19,24,-0.393496,0.918156,0.046372
47511.207,36050.797,2004.157,1.399,30,29,35,-0.241796,0.968423,0.060759
47512.633,36049.766,2010.235,1.113,16,10,14,0.068508,0.920151,0.385523
47519.645,36045.477,2018.086,0.254,19,13,20,-0.247812,0.689770,0.680299
47536.770,36034.500,2050.859,-0.924,83,73,81,-0.090970,0.454851,0.885909
47537.035,36034.902,2050.480,-0.924,59,52,58,0.040990,0.643115,0.764671
47522.418,36042.828,2024.262,0.079,18,14,18,0.354729,0.714362,0.603203
47518.301,36045.914,2017.145,0.491,17,10,15,-0.269793,0.818736,0.506837
47531.168,36037.891,2028.180,-1.117,18,11,15,-0.208467,0.856363,0.472424
47531.258,36037.652,2028.671,-1.149,18,11,13,-0.162549,0.896178,0.412846
47530.473,36038.051,2027.647,-1.119,18,12,18,-0.080544,0.910561,0.405452
47530.988,36038.238,2027.473,-0.992,20,14,23,-0.274998,0.831207,0.483188
47514.898,36049.012,2011.499,0.866,16,11,16,-0.006810,0.832241,0.554373
47511.363,36050.980,1999.186,1.372,24,18,23,-0.342572,0.908180,0.240529
47511.570,36050.938,2005.201,1.353,27,21,26,-0.030807,0.962404,0.269868
47526.172,36041.043,2024.485,-1.120,16,10,14,0.330058,0.822775,0.462712
47513.840,36049.574,2010.463,1.012,14,11,15,0.085454,0.918290,0.386577
47511.535,36050.648,2006.178,1.362,22,17,21,-0.013293,0.965565,0.259820
47512.047,36050.648,2005.950,1.362,21,15,18,0.163243,0.956894,0.240219
47532.781,36037.371,2046.036,-0.918,37,32,37,-0.590346,0.696178,0.408446
47521.617,36044.313,2021.330,0.191,16,11,15,0.108354,0.975189,0.193045
47521.961,36044.039,2022.656,0.167,16,11,15,0.214541,0.946987,0.239138
47520.918,36044.691,2019.242,0.246,17,11,12,-0.145291,0.928481,0.341781
47516.859,36047.336,2013.878,0.673,17,10,17,0.144251,0.864051,0.482295
47531.527,36037.762,2028.583,-1.149,16,10,12,-0.370351,0.803228,0.466546
47528.301,36039.504,2025.816,-1.332,17,11,14,0.217945,0.780583,0.585824
47527.727,36039.777,2025.812,-1.330,18,12,15,0.392993,0.758264,0.520185
47526.055,36041.387,2023.966,-1.092,16,9,13,0.317109,0.835730,0.448326
47524.773,36041.902,2023.778,-1.005,16,10,15,0.287056,0.836341,0.467047
47532.789,36037.008,2032.340,-1.049,18,10,14,-0.610852,0.757706,0.229655
47532.426,36036.934,2031.911,-1.023,18,11,13,-0.403902,0.867246,0.291114
47532.586,36037.277,2034.204,-0.877,17,11,13,-0.534202,0.795787,-0.285223
47511.488,36051.309,2003.200,1.374,30,24,27,-0.510408,0.834524,0.207495
47532.289,36037.219,2038.545,0.585,17,10,13,-0.464102,0.882212,-0.079441
47511.543,36051.078,2003.728,1.374,30,25,30,-0.565639,0.750403,0.341976
47512.645,36050.594,2005.661,1.314,17,11,15,0.281378,0.919167,0.275606
47512.254,36050.508,2008.073,1.242,18,12,18,0.034677,0.992205,0.119691
47512.172,36050.449,2008.311,1.242,19,13,18,-0.039371,0.948707,0.313696
47521.406,36044.555,2020.214,0.110,16,10,13,-0.095269,0.982836,0.157977
47532.316,36037.660,2043.356,-0.833,23,18,22,-0.544364,0.838015,-0.037399
47532.309,36037.660,2044.044,-0.779,25,20,24,-0.770133,0.615195,0.168609
47532.750,36037.477,2031.170,-1.009,17,10,13,-0.548510,0.758853,0.351111
47518.676,36046.750,2015.020,0.302,17,11,11,-0.080782,0.957847,0.275686
47518.609,36046.828,2014.666,0.393,16,10,12,-0.036567,0.952007,0.303886
47531.195,36038.570,2027.136,-0.992,20,18,27,-0.439096,0.714153,0.545142
47530.871,36038.586,2026.815,-0.992,20,17,25,-0.306507,0.795648,0.522492
47518.605,36047.020,2014.202,0.290,16,10,14,0.015853,0.962182,0.271947
47527.977,36040.215,2024.605,-1.225,18,11,17,0.296282,0.861213,0.412952
47510.914,36051.090,2001.764,1.427,23,19,24,-0.281354,0.952376,0.117561
47525.523,36041.711,2023.646,-1.091,17,10,13,0.284288,0.852863,0.437956
47525.031,36042.344,2022.808,-1.013,17,11,14,0.343898,0.816163,0.464341
47524.715,36042.672,2022.373,-1.015,17,11,13,0.413027,0.814891,0.406648
47511.145,36051.063,2002.111,1.429,27,24,30,-0.292621,0.956221,0.003673
47532.848,36037.090,2033.020,-0.981,18,10,14,-0.728179,0.650215,-0.216738
47533.031,36037.301,2032.796,-1.049,17,10,13,-0.868935,0.467437,-0.162650
47532.715,36037.539,2037.893,0.919,16,10,13,-0.556136,0.829276,0.054910
47514.430,36049.500,2010.514,0.858,15,11,16,0.096138,0.946890,0.306850
47512.824,36050.230,2008.901,1.135,16,10,14,0.055235,0.949270,0.309573
47537.320,36034.152,2051.011,-0.916,109,98,107,0.039599,0.482012,0.875269
47522.359,36044.086,2021.788,0.025,16,10,15,0.283670,0.925133,0.252309
47521.832,36044.125,2022.202,0.215,16,11,14,0.236093,0.956375,0.172067
47520.633,36044.953,2018.644,0.195,17,13,18,-0.106373,0.808723,0.578492
47517.359,36047.777,2012.812,0.638,14,10,16,0.272427,0.844984,0.460201
47532.141,36037.266,2030.055,-0.997,17,10,15,-0.598411,0.781131,0.178153
47517.914,36047.027,2014.120,0.528,16,11,19,0.042719,0.970324,0.238004
47530.684,36038.699,2026.601,-1.025,20,17,25,-0.213576,0.706205,0.675026
47516.320,36048.430,2012.214,0.791,16,10,15,0.212356,0.850932,0.480437
47528.910,36039.738,2025.269,-1.220,18,12,17,0.111105,0.849884,0.515125
47528.742,36040.563,2023.771,-1.158,17,11,16,0.096998,0.884227,0.456874
47528.227,36040.316,2024.368,-1.225,19,14,22,0.241749,0.823796,0.512755
47514.066,36049.805,2006.152,1.144,16,10,14,0.370505,0.922845,0.105273
47514.195,36049.750,2006.543,1.144,16,11,16,0.336767,0.940625,-0.042580
47525.309,36042.375,2022.663,-1.013,17,10,13,0.276444,0.859877,0.429175
47532.949,36037.133,2032.597,-1.049,17,10,14,-0.764543,0.643899,0.029459
47513.137,36050.367,2007.906,1.212,16,12,18,0.350055,0.931228,-0.101367
47513.527,36050.215,2008.624,1.154,16,10,17,0.296591,0.943946,0.144910
47513.578,36049.980,2009.450,1.084,15,11,16,0.179931,0.940860,0.287065
47522.484,36044.395,2020.632,-0.290,16,11,16,0.194565,0.930833,0.309345
47522.406,36044.676,2019.909,-0.289,16,11,16,0.031582,0.948714,0.314554
47523.473,36043.871,2021.087,-0.401,16,11,14,0.414377,0.858021,0.303465
47521.219,36045.191,2018.529,-0.135,17,11,14,-0.132671,0.630558,0.764719
47538.758,36033.879,2051.298,-0.919,105,96,110,-0.268728,0.388830,0.881247
47538.980,36034.605,2051.055,-0.918,94,82,92,-0.316852,0.359301,0.877786
47532.547,36037.395,2039.320,0.585,17,11,13,-0.353451,0.935306,0.016588
47534.035,36038.027,2038.708,0.974,17,11,15,-0.352774,0.911454,0.211665
47519.625,36046.422,2016.853,0.139,16,10,13,-0.194547,0.887895,0.416886
47515.078,36049.324,2010.928,0.866,17,12,17,0.063817,0.902944,0.424994
47532.730,36037.742,2030.502,-1.013,16,10,13,-0.673996,0.711182,0.199875
47514.746,36049.648,2009.761,0.889,16,11,14,0.175562,0.966240,0.188566
47527.832,36041.035,2023.425,-1.100,17,10,14,0.264399,0.871761,0.412462
47511.797,36051.414,2001.060,1.379,25,22,28,-0.198420,0.974629,0.103578
47514.230,36050.277,2004.593,1.155,16,10,14,0.337037,0.852687,0.399163
47512.102,36051.297,2003.978,1.374,22,16,20,0.060047,0.954358,0.292567
47510.902,36051.668,1997.311,1.444,34,30,36,-0.266192,0.862460,0.430470
47511.234,36051.328,1998.070,1.420,29,26,32,-0.299946,0.821317,0.485253
47533.543,36037.719,2041.192,0.899,20,14,17,-0.348726,0.937121,-0.013949
47533.000,36037.426,2033.207,-0.909,17,10,13,-0.888891,0.436573,-0.138844
47532.824,36037.543,2038.455,0.940,17,10,13,-0.486307,0.870893,0.071065
47510.836,36051.777,1996.894,1.444,69,63,67,-0.226002,0.890716,0.394396
47520.313,36046.184,2017.557,0.021,19,16,22,-0.191555,0.767752,0.611443
47534.109,36037.852,2039.720,1.047,19,14,18,-0.403274,0.914870,-0.019576
47533.063,36037.805,2031.083,-1.009,16,10,13,-0.712239,0.618139,0.332595
47528.469,36040.750,2023.544,-1.012,17,11,12,0.285357,0.846816,0.448859
47527.602,36041.375,2022.777,-0.983,18,11,14,0.316653,0.854190,0.412421
47511.895,36051.371,1998.612,1.392,27,20,22,-0.234361,0.918753,0.317753
47525.672,36042.418,2022.254,-1.144,17,10,12,0.285984,0.861010,0.420565
47512.266,36051.461,2000.996,1.352,23,18,23,-0.163482,0.986530,0.005637
47511.551,36051.250,2001.649,1.392,27,23,29,-0.229689,0.966234,0.116769
47512.340,36051.520,2001.707,1.362,24,19,25,-0.242819,0.959464,-0.143066
47515.695,36049.234,2006.104,0.759,16,11,16,0.309607,0.934374,0.176323
47515.969,36049.234,2005.862,0.642,16,11,15,0.076930,0.947937,0.309025
47514.758,36049.727,2005.518,0.973,17,11,16,0.302512,0.910458,0.282052
47533.074,36037.875,2036.381,-0.874,18,10,14,-0.558188,0.825085,0.087531
47513.586,36050.414,2004.863,1.292,16,10,14,0.439285,0.823064,0.359992
47512.039,36051.496,2003.281,1.374,24,18,22,0.028110,0.990609,0.133805
47511.902,36051.301,2003.900,1.374,25,19,23,-0.374046,0.884792,0.277906
47512.016,36051.480,2001.945,1.392,25,20,27,-0.417845,0.892078,-0.172054
47511.770,36051.355,2002.232,1.392,29,25,31,-0.428616,0.897720,-0.101918
47533.449,36037.848,2041.950,0.960,22,16,21,-0.316994,0.903801,-0.287506
47522.734,36044.621,2019.946,-0.289,15,11,17,0.170972,0.917030,0.360312
47539.121,36034.945,2051.016,-0.939,96,80,88,-0.401470,0.226660,0.887382
47536.766,36036.098,2049.492,-0.996,23,19,22,-0.097739,0.602482,0.792125
47516.309,36049.152,2006.237,0.636,16,10,14,-0.105041,0.987856,0.114483
47532.363,36038.824,2027.651,-1.021,24,21,35,-0.506218,0.664307,0.549945
47521.391,36045.820,2018.100,-0.353,19,13,17,-0.020912,0.639907,0.768168
47532.465,36038.109,2029.065,-0.967,17,9,11,-0.602931,0.633161,0.485368
47519.078,36047.469,2011.526,0.134,17,10,12,0.406544,0.895554,0.180847
47518.902,36047.543,2011.754,0.134,16,10,13,0.476889,0.852985,0.212118
47520.559,36046.059,2017.766,0.021,21,18,22,-0.143241,0.683033,0.716204
47529.520,36039.719,2025.275,-1.174,18,15,22,-0.031258,0.873858,0.485175
47517.750,36048.441,2010.986,0.266,17,11,13,0.408974,0.868119,0.281264
47517.715,36048.266,2011.526,0.482,16,10,14,0.340695,0.879751,0.331610
47515.805,36049.387,2010.174,0.785,16,10,14,0.234115,0.961308,0.145177
47533.305,36037.828,2032.700,-0.941,17,9,13,-0.886915,0.404220,-0.223580
47533.355,36038.348,2033.793,-0.861,17,10,14,-0.951622,0.303655,0.047009
47533.406,36038.289,2034.773,-0.856,17,11,13,-0.917015,0.393390,0.065789
47512.223,36051.398,1998.751,1.356,23,16,19,-0.219260,0.953713,0.205808
47512.523,36051.414,1999.158,1.356,20,15,19,-0.279111,0.958576,0.056833
47512.191,36051.340,2000.264,1.397,21,16,20,-0.273758,0.938004,-0.212614
47515.332,36049.582,2005.328,0.759,17,12,16,0.294187,0.900302,0.320797
47515.742,36049.609,2004.982,0.712,17,12,17,0.239735,0.883001,0.403530
47513.082,36051.281,2003.446,1.323,17,12,13,0.283284,0.905628,0.315575
47515.242,36049.711,2008.918,0.887,17,11,15,0.240707,0.964116,0.111987
47525.230,36043.367,2020.643,-1.035,17,10,13,0.311098,0.852811,0.419441
47533.137,36038.242,2043.371,-0.895,23,18,23,-0.585192,0.809727,-0.043504
47534.582,36038.105,2039.759,1.132,21,16,20,-0.416631,0.908651,0.027775
47521.336,36046.344,2017.282,-0.398,19,14,18,0.059264,0.880688,0.469976
47520.418,36046.578,2016.830,-0.354,17,10,14,-0.075151,0.905911,0.416746
47532.922,36038.328,2029.594,-1.011,18,11,16,-0.883392,0.374727,0.281421
47528.621,36041.242,2022.467,-0.846,17,10,13,0.079533,0.880445,0.467431
47516.059,36049.441,2008.027,0.635,15,11,16,0.217322,0.971042,-0.099240
47534.383,36038.395,2037.836,-1.013,18,12,15,-0.353965,0.896019,0.268065
47513.133,36051.547,2001.006,1.352,17,12,17,-0.019826,0.998600,-0.049043
47512.625,36051.547,2001.966,1.362,20,14,20,-0.026192,0.998443,0.049241
47534.910,36038.246,2039.938,1.132,22,18,22,-0.449960,0.890287,-0.070177
47515.430,36050.004,2004.333,0.877,16,11,15,0.251358,0.887934,0.385218
47536.746,36036.672,2049.064,-1.006,23,19,23,-0.175400,0.639068,0.748884
47512.922,36051.441,2002.913,1.362,18,12,14,0.117001,0.979115,0.166265
47533.852,36038.680,2044.122,-1.050,24,19,23,-0.411428,0.878212,0.243865
47524.035,36044.098,2019.964,-0.888,17,10,14,0.265642,0.846061,0.462186
47539.633,36035.168,2051.155,-0.922,75,61,70,-0.261370,0.211585,0.941763
47539.117,36036.059,2050.688,-0.988,59,48,54,-0.489229,0.306751,0.816430
47526.273,36042.316,2022.067,-1.144,18,10,13,0.341198,0.845984,0.409749
47524.578,36044.141,2019.570,-0.930,16,10,12,0.374237,0.852514,0.364920
47530.508,36039.344,2025.972,-1.054,21,19,27,-0.117213,0.752240,0.648380
47521.703,36046.137,2017.516,-0.398,17,12,16,0.248325,0.851617,0.461610
47529.672,36040.758,2023.310,-0.892,18,13,19,-0.169759,0.812738,0.557349
47519.523,36047.203,2012.692,-0.314,16,10,14,0.094511,0.984589,0.147150
47529.977,36040.398,2024.035,-0.928,19,16,22,-0.118621,0.876084,0.467340
47512.082,36052.395,1996.209,1.375,90,83,90,-0.226544,0.748376,0.623387
47512.469,36052.152,1996.723,1.361,121,114,121,-0.172403,0.823035,0.541194
47533.742,36038.539,2042.817,-0.972,24,18,25,-0.463364,0.722449,-0.513188
47534.098,36038.875,2043.799,-1.050,24,19,24,-0.384483,0.911211,0.147878
47513.141,36051.559,1999.861,1.338,17,13,17,-0.202367,0.978307,0.044305
47535.801,36036.648,2048.903,-0.994,27,21,25,-0.055813,0.679775,0.731294
47534.891,36037.898,2047.182,-1.068,33,27,33,-0.456057,0.718082,0.525709
47535.422,36038.094,2047.365,-1.065,35,30,36,-0.386441,0.787433,0.480221
47529.238,36041.297,2022.454,-0.790,21,16,26,-0.249545,0.773748,0.582273
47529.441,36041.324,2022.549,-0.635,21,17,27,-0.579853,0.535899,0.613664
47530.820,36040.207,2024.982,-1.094,19,15,20,-0.481759,0.666405,0.569046
47528.352,36041.578,2021.958,-0.846,18,12,16,0.162650,0.868935,0.467437
47534.914,36038.609,2037.856,-0.959,19,15,18,-0.385963,0.881557,0.271826
47534.414,36038.156,2041.542,-1.065,23,17,23,-0.440053,0.860310,-0.257332
47534.453,36038.914,2044.047,-1.050,24,18,24,-0.272313,0.952431,0.136821
47524.586,36044.289,2019.166,-0.987,17,10,13,0.399442,0.864692,0.304555
47524.480,36044.414,2018.817,-0.987,16,10,14,0.460376,0.879418,0.121152
47523.734,36044.695,2019.073,-0.835,17,10,14,0.375080,0.881213,0.287712
47523.879,36044.879,2016.945,-1.026,14,10,12,0.577729,0.807057,0.122014
