//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47538.965,36064.125,2023.456,0.074,38,33,36,-0.607114,0.789683,0.088387
47539.109,36064.125,2025.648,0.195,47,41,44,-0.555389,0.806309,0.203490
47539.871,36062.516,2031.627,-0.065,48,42,44,-0.525351,0.809072,0.263455
47540.949,36059.668,2038.523,0.054,53,46,45,-0.600304,0.593540,0.536046
47544.941,36049.793,2048.965,0.604,54,47,49,-0.557887,0.262443,0.787328
47545.676,36048.809,2049.703,0.599,59,51,54,-0.472196,0.263015,0.841340
47546.176,36049.410,2049.774,0.601,59,51,54,-0.429612,0.232021,0.872697
47536.926,36068.293,2005.350,0.276,61,52,54,-0.383061,0.896744,0.221618
47537.906,36065.574,2017.239,0.245,39,33,35,-0.368323,0.826751,0.425231
47538.805,36064.168,2024.362,0.138,48,43,45,-0.587834,0.804481,0.085214
47540.594,36060.699,2036.633,-0.011,49,41,42,-0.531373,0.726707,0.435362
47541.676,36059.016,2040.044,-0.017,57,50,51,-0.593893,0.486219,0.641001
47542.395,36055.820,2042.133,0.109,41,34,34,-0.586857,0.539502,0.603769
47542.828,36054.977,2043.285,0.135,44,36,36,-0.614229,0.460253,0.641007
47542.848,36054.563,2043.625,0.201,47,39,39,-0.584887,0.444914,0.678202
47543.445,36053.676,2044.466,0.234,51,44,44,-0.685029,0.336820,0.645978
47544.020,36052.797,2045.721,0.388,54,46,46,-0.762527,0.330482,0.556177
47545.309,36049.117,2049.347,0.599,51,43,46,-0.519065,0.266547,0.812111
47537.523,36067.391,2014.089,0.843,26,23,24,-0.086053,0.971528,0.220745
47538.824,36064.160,2024.866,0.138,48,42,45,-0.576712,0.806807,0.128322
47538.727,36063.191,2027.022,0.130,43,38,40,-0.634380,0.720669,0.279639
47538.848,36062.316,2029.649,0.059,52,46,47,-0.635064,0.726919,0.261311
47539.762,36063.125,2029.795,0.020,48,43,45,-0.567592,0.765849,0.302183
47539.680,36062.563,2030.774,-0.054,40,34,36,-0.570734,0.767868,0.290931
47539.445,36061.789,2032.586,-0.075,48,42,43,-0.571240,0.773786,0.273752
47540.906,36059.148,2038.976,0.034,53,46,47,-0.599099,0.534970,0.595724
47540.309,36058.418,2038.772,0.122,53,45,46,-0.520687,0.551018,0.652123
47541.348,36057.906,2040.299,0.042,48,42,42,-0.590344,0.331563,0.735908
47542.027,36056.430,2041.107,0.128,47,40,41,-0.575385,0.426150,0.698089
47542.934,36053.512,2044.190,0.250,50,42,42,-0.613595,0.361612,0.701953
47543.277,36052.758,2044.887,0.349,54,46,46,-0.662755,0.366735,0.652887
47543.563,36052.063,2045.742,0.396,50,43,42,-0.720464,0.428966,0.544903
47544.020,36050.719,2047.613,0.533,57,49,51,-0.681928,0.419776,0.598968
47543.199,36049.969,2047.251,0.512,54,46,49,-0.703405,0.344358,0.621803
47544.094,36050.199,2048.137,0.566,56,47,49,-0.651893,0.333262,0.681155
47544.266,36049.938,2048.448,0.582,52,44,46,-0.630276,0.304660,0.714097
47535.039,36069.434,1998.570,-0.156,51,41,41,-0.583805,0.690254,0.427459
47537.652,36064.012,2019.835,-0.141,43,38,41,-0.592620,0.714099,0.372645
47538.250,36063.602,2024.583,0.046,42,37,40,-0.667208,0.737906,0.101628
47540.266,36061.340,2034.883,-0.076,44,39,39,-0.518928,0.766192,0.379029
47539.711,36061.012,2034.995,0.006,44,38,38,-0.531571,0.762406,0.369011
47541.910,36053.656,2043.588,0.234,50,42,42,-0.452420,0.426475,0.783221
47532.305,36081.523,1989.936,-3.442,43,37,39,-0.943527,0.227273,0.241047
47532.156,36080.176,1990.214,-3.336,43,37,39,-0.939726,0.163252,0.300438
47531.801,36080.176,1988.821,-3.105,44,38,40,-0.951533,0.190307,0.241595
47532.332,36079.563,1990.843,-3.100,42,36,38,-0.919124,0.079865,0.385788
47534.352,36068.398,1999.735,0.096,56,45,46,-0.557066,0.784311,0.273010
47537.004,36065.422,2016.773,0.386,47,40,42,-0.353534,0.770025,0.531107
47537.859,36062.973,2025.569,0.115,37,32,35,-0.713280,0.666457,0.216950
47540.195,36061.375,2034.423,-0.072,45,40,40,-0.521939,0.765835,0.375601
47539.750,36060.461,2035.928,-0.001,46,39,40,-0.504281,0.765397,0.399834
47541.430,36056.141,2040.806,0.147,46,40,40,-0.451095,0.510581,0.731997
47541.816,36054.410,2043.029,0.202,48,40,41,-0.395503,0.617249,0.680133
47543.938,36052.105,2046.348,0.458,46,38,39,-0.725428,0.434596,0.533743
47545.105,36045.660,2050.790,0.554,59,52,55,-0.503287,0.322294,0.801766
47536.680,36066.328,2015.473,0.687,35,29,31,-0.239548,0.811373,0.533188
47537.656,36063.340,2021.232,-0.110,39,34,36,-0.649365,0.718884,0.248054
47537.691,36063.043,2024.085,0.014,39,34,37,-0.708468,0.699667,0.092409
47537.070,36062.340,2024.287,0.011,39,34,37,-0.748467,0.642194,0.165483
47538.355,36062.699,2027.267,0.143,42,37,39,-0.684583,0.681407,0.258903
47539.340,36061.656,2033.396,-0.075,49,43,44,-0.567871,0.763026,0.308730
47538.918,36061.309,2033.423,-0.039,42,37,38,-0.592689,0.749248,0.295546
47539.844,36059.992,2037.037,0.104,53,45,46,-0.460846,0.703747,0.540704
47539.875,36058.934,2037.941,0.122,56,48,49,-0.472038,0.609786,0.636664
47540.852,36056.590,2040.325,0.131,44,38,39,-0.452614,0.478948,0.752163
47541.543,36055.813,2041.065,0.126,45,38,39,-0.441910,0.605334,0.662032
47541.426,36055.340,2041.809,0.177,42,35,36,-0.405868,0.660985,0.631166
47543.656,36049.691,2048.032,0.560,56,48,51,-0.678049,0.283723,0.678049
47536.340,36067.305,2013.555,0.789,28,24,25,-0.202425,0.955820,0.213149
47536.555,36064.770,2017.382,0.100,47,40,42,-0.415328,0.770392,0.483735
47537.000,36064.730,2018.073,0.085,39,33,36,-0.470867,0.741823,0.477476
47537.266,36063.551,2019.770,-0.204,38,32,34,-0.593497,0.699302,0.398420
47536.879,36063.355,2019.587,-0.204,35,29,31,-0.586827,0.699233,0.408299
47537.402,36061.738,2027.149,0.085,43,38,39,-0.750271,0.622366,0.223054
47538.945,36061.004,2033.874,-0.036,42,36,37,-0.583136,0.744670,0.324683
47540.480,36057.543,2039.685,0.097,47,40,40,-0.510854,0.444724,0.735696
47540.508,36056.930,2040.062,0.171,40,34,35,-0.461412,0.438586,0.771194
47541.309,36051.711,2043.983,0.377,60,52,50,-0.484420,0.368545,0.793418
47542.945,36051.605,2045.124,0.426,46,39,40,-0.645201,0.470913,0.601629
47542.852,36050.703,2046.345,0.465,40,34,35,-0.681335,0.470406,0.560804
47543.781,36049.309,2048.375,0.586,54,46,49,-0.671659,0.251280,0.696945
47544.172,36048.730,2048.841,0.619,52,44,46,-0.644657,0.255012,0.720685
47544.266,36047.301,2049.460,0.678,52,46,48,-0.657374,0.265815,0.705125
47544.730,36043.594,2051.010,0.521,64,57,60,-0.466380,0.312490,0.827550
47534.539,36068.879,1998.578,-0.043,54,44,45,-0.586877,0.715102,0.379744
47537.145,36064.059,2019.063,-0.117,39,33,34,-0.560801,0.716304,0.415224
47537.902,36062.504,2026.724,0.126,41,36,38,-0.711372,0.657743,0.247639
47537.242,36061.992,2025.791,0.081,40,34,37,-0.767256,0.602954,0.218552
47539.340,36059.582,2037.108,0.128,54,46,48,-0.455647,0.692650,0.559127
47540.844,36055.406,2041.366,0.189,43,37,37,-0.347733,0.677509,0.648123
47541.633,36054.699,2042.548,0.203,44,37,36,-0.351340,0.645484,0.678167
47540.852,36054.797,2042.322,0.197,45,38,38,-0.319263,0.701729,0.636904
47541.156,36054.293,2042.827,0.231,51,43,43,-0.336435,0.625737,0.703751
47543.148,36048.980,2047.622,0.567,54,46,51,-0.726510,0.195896,0.658641
47544.215,36045.926,2049.885,0.648,49,43,45,-0.625657,0.329892,0.706912
47531.855,36078.414,1990.083,-2.895,44,38,39,-0.907075,0.095264,0.410048
47533.348,36068.926,1996.437,-0.146,49,41,42,-0.642827,0.678813,0.354945
47534.797,36066.055,2014.680,0.603,56,47,49,-0.427375,0.778374,0.459875
47535.816,36066.043,2015.320,0.602,37,31,32,-0.313687,0.751240,0.580723
47536.047,36063.891,2018.102,-0.137,52,45,46,-0.475611,0.692557,0.542364
47535.855,36062.504,2019.820,-0.248,37,32,34,-0.593011,0.682710,0.426901
47536.543,36062.211,2021.929,-0.127,35,30,32,-0.669740,0.716143,0.196437
47536.777,36062.305,2022.895,-0.063,41,36,38,-0.707312,0.692231,0.143272
47538.039,36060.215,2033.730,0.017,43,37,38,-0.636284,0.719209,0.279072
47538.457,36059.020,2037.333,0.161,54,47,48,-0.445127,0.691864,0.568495
47540.316,36055.762,2040.657,0.197,45,39,39,-0.347800,0.658045,0.667842
47542.430,36049.629,2046.628,0.501,47,40,42,-0.701902,0.311419,0.640587
47545.039,36045.867,2050.688,0.626,59,52,55,-0.507945,0.305400,0.805433
47544.418,36044.504,2050.596,0.548,59,52,55,-0.556036,0.318880,0.767554
47537.109,36063.082,2020.815,-0.159,33,28,30,-0.632776,0.719283,0.286752
47536.566,36060.754,2027.115,0.062,37,31,34,-0.787934,0.595093,0.158189
47537.250,36061.176,2028.335,0.060,47,41,43,-0.729631,0.662609,0.169079
47538.102,36061.574,2029.994,0.017,55,47,49,-0.655801,0.715562,0.240618
47538.086,36059.332,2036.724,0.124,54,48,49,-0.534262,0.710685,0.457701
47540.027,36056.465,2040.072,0.171,37,31,32,-0.380726,0.540859,0.750013
47540.289,36054.555,2042.541,0.208,48,40,40,-0.333930,0.646684,0.685778
47540.637,36053.867,2042.978,0.247,53,44,45,-0.361595,0.496590,0.789080
47542.469,36048.781,2046.838,0.558,49,42,45,-0.699052,0.210183,0.683483
47543.008,36047.965,2047.470,0.568,56,48,52,-0.736999,0.136592,0.661948
47543.543,36047.645,2048.308,0.675,51,44,46,-0.748906,0.189149,0.635109
47533.750,36067.250,2002.618,0.582,52,46,47,-0.532914,0.815497,0.225759
47539.426,36057.703,2038.845,0.183,51,43,43,-0.400389,0.575045,0.713451
47538.926,36058.055,2038.500,0.159,48,40,40,-0.406381,0.612060,0.678408
47539.191,36057.133,2039.158,0.167,47,40,40,-0.377067,0.553358,0.742708
47542.223,36050.012,2046.238,0.484,39,33,33,-0.675380,0.435245,0.595335
47541.781,36047.152,2046.552,0.564,40,34,35,-0.634737,0.192112,0.748467
47542.734,36046.805,2047.316,0.597,44,36,38,-0.733346,0.240261,0.635986
47543.551,36045.270,2049.520,0.628,47,40,43,-0.684661,0.362854,0.632121
47543.703,36044.699,2049.974,0.627,54,48,51,-0.631732,0.387616,0.671318
47534.789,36067.070,2004.803,0.677,48,39,41,-0.470638,0.862589,0.185583
47534.758,36067.000,2005.202,0.683,46,37,39,-0.458480,0.878154,0.136538
47535.969,36062.363,2020.497,-0.263,36,30,32,-0.610737,0.696339,0.376978
47536.617,36061.379,2025.144,0.009,41,35,37,-0.796399,0.569295,0.204087
47536.699,36060.500,2029.397,0.054,59,51,52,-0.780111,0.610068,0.138720
47536.906,36060.371,2030.621,0.007,58,51,52,-0.733590,0.653618,0.186089
47537.602,36059.656,2034.134,0.081,46,38,40,-0.674536,0.687294,0.269496
47539.344,36054.688,2041.743,0.255,43,37,37,-0.410472,0.643128,0.646451
47539.809,36054.938,2041.501,0.216,44,37,38,-0.336346,0.706815,0.622322
47540.223,36051.426,2043.521,0.382,54,45,43,-0.429568,0.326472,0.841954
47541.281,36048.547,2046.035,0.538,56,48,49,-0.635986,0.240261,0.733346
47543.133,36046.031,2048.264,0.626,47,40,42,-0.732382,0.328198,0.596576
47543.824,36043.656,2050.740,0.540,57,50,53,-0.496827,0.377071,0.781653
47544.363,36042.648,2051.166,0.479,72,65,68,-0.411028,0.348514,0.842374
47534.078,36064.809,2015.734,0.226,53,45,46,-0.400568,0.710472,0.578598
47535.289,36062.207,2019.489,-0.298,35,28,30,-0.574113,0.667845,0.473685
47535.418,36061.879,2020.347,-0.292,40,34,36,-0.644037,0.650660,0.402316
47536.004,36061.430,2022.950,-0.091,43,36,38,-0.767475,0.610597,0.195329
47536.137,36059.738,2028.207,0.102,40,34,36,-0.829821,0.540932,0.137075
47537.988,36058.969,2037.075,0.138,55,48,49,-0.513511,0.687469,0.513511
47537.664,36058.957,2036.690,0.123,54,48,48,-0.595998,0.682326,0.423341
47537.996,36058.273,2037.687,0.178,47,40,40,-0.491753,0.656230,0.572313
47538.582,36056.773,2039.210,0.220,47,41,41,-0.374261,0.554038,0.743620
47541.371,36050.281,2044.872,0.457,42,35,35,-0.590884,0.467016,0.657839
47541.867,36046.609,2046.716,0.564,38,31,33,-0.639085,0.223445,0.735964
47543.035,36045.137,2048.807,0.614,44,38,40,-0.678789,0.419886,0.602446
47532.621,36068.090,1997.312,0.074,55,48,49,-0.652050,0.690882,0.312272
47534.973,36063.559,2017.831,-0.163,58,51,51,-0.421020,0.670636,0.610728
47536.402,36060.039,2029.237,0.084,48,41,42,-0.788763,0.602301,0.122828
47538.098,36057.621,2038.468,0.202,48,42,43,-0.428099,0.601337,0.674630
47538.828,36055.594,2040.190,0.240,46,39,39,-0.369417,0.635398,0.678086
47539.340,36054.402,2042.125,0.245,48,41,42,-0.413344,0.599265,0.685586
47539.117,36053.602,2042.369,0.255,51,43,44,-0.440957,0.450720,0.776150
47543.129,36043.125,2050.556,0.519,53,47,50,-0.518787,0.423264,0.742771
47533.691,36066.344,2010.871,0.916,33,28,29,0.526725,-0.850035,0.001347
47533.527,36066.535,2005.246,0.793,47,39,41,-0.519610,0.846718,0.114343
47533.105,36065.816,2010.688,0.899,49,41,42,-0.589223,0.807960,0.004101
47532.391,36065.355,2011.007,0.762,43,36,38,0.628167,-0.777929,0.015254
47536.035,36061.645,2021.739,-0.166,38,32,34,-0.692111,0.669836,0.268889
47540.855,36049.039,2045.293,0.543,53,44,44,-0.594744,0.371920,0.712710
47543.945,36041.512,2051.542,0.521,113,104,107,-0.350729,0.369269,0.860598
47533.332,36066.387,2008.008,0.931,52,47,48,-0.596202,0.798304,0.085172
47533.141,36066.328,2007.624,0.931,48,43,43,-0.592312,0.800852,0.088340
47536.664,36059.574,2032.277,0.043,44,39,41,-0.761366,0.605028,0.232944
47536.570,36059.176,2033.355,0.070,44,38,40,-0.767664,0.580892,0.270661
47536.922,36058.719,2034.703,0.133,42,36,37,-0.771387,0.597553,0.218844
47536.895,36058.465,2035.556,0.140,43,37,38,-0.763709,0.582705,0.277857
47537.258,36057.910,2037.192,0.174,40,34,35,-0.665582,0.598857,0.445389
47540.320,36049.539,2044.510,0.534,67,58,57,-0.494848,0.416456,0.762686
47540.875,36048.512,2045.599,0.575,53,45,45,-0.586244,0.256187,0.768561
47541.523,36042.840,2049.034,0.499,45,39,41,-0.636067,0.517964,0.571954
47542.457,36043.094,2049.794,0.478,49,43,44,-0.588136,0.474195,0.655160
47533.363,36066.324,2005.750,0.813,45,38,39,-0.529364,0.845571,0.069170
47534.047,36065.430,2014.917,0.426,49,42,44,-0.451421,0.729219,0.514256
47535.973,36059.852,2027.423,0.122,37,32,34,-0.823704,0.547652,0.146931
47536.238,36059.438,2031.455,0.088,42,37,39,-0.814967,0.548855,0.185976
47536.273,36059.172,2032.147,0.070,43,38,40,-0.817860,0.533520,0.215548
47537.813,36056.090,2039.339,0.206,53,46,46,-0.454818,0.511050,0.729362
47538.395,36053.910,2041.654,0.244,47,41,42,-0.516894,0.547201,0.658325
47540.121,36050.207,2043.985,0.455,69,59,58,-0.452866,0.404517,0.794530
47540.402,36048.727,2045.078,0.578,54,46,46,-0.538130,0.329303,0.775871
47542.438,36042.156,2050.609,0.453,60,54,55,-0.517315,0.477393,0.710268
47542.711,36040.754,2051.319,0.427,87,79,83,-0.374826,0.441817,0.815048
47542.816,36039.574,2052.045,0.445,121,114,117,-0.286725,0.463409,0.838476
47532.563,36065.504,2008.129,0.912,52,45,46,-0.667159,0.742088,0.064843
47533.758,36063.539,2017.023,-0.061,54,47,47,-0.463647,0.600900,0.651115
47534.445,36060.898,2020.130,-0.333,42,35,36,-0.680261,0.559920,0.473007
47535.887,36058.949,2029.341,0.138,34,30,31,-0.878325,0.459939,0.130388
47535.969,36058.613,2031.212,0.122,35,30,33,-0.886953,0.438445,0.145190
47537.465,36057.762,2037.707,0.186,41,35,36,-0.548784,0.602818,0.579178
47537.367,36057.074,2038.659,0.196,50,44,45,-0.515331,0.538831,0.666405
47538.047,36055.477,2039.877,0.239,50,43,44,-0.454383,0.554247,0.697386
47538.711,36054.449,2041.392,0.256,44,38,39,-0.470976,0.605062,0.641936
47541.305,36043.289,2048.435,0.504,37,32,34,-0.701446,0.474850,0.531499
47533.203,36065.391,2014.258,0.486,52,47,49,-0.551335,0.749750,0.365930
47534.066,36062.746,2017.952,-0.271,50,43,43,-0.495623,0.579627,0.646830
47535.164,36061.086,2021.164,-0.313,42,35,35,-0.728060,0.591244,0.346928
47534.547,36060.293,2021.198,-0.287,39,33,34,-0.749813,0.534180,0.390425
47535.543,36059.738,2024.815,0.090,33,28,31,-0.833071,0.511375,0.210923
47535.082,36058.828,2025.841,0.113,28,24,27,-0.841300,0.513714,0.168260
47536.113,36057.926,2032.987,0.124,38,32,34,-0.897131,0.372700,0.237173
47536.246,36057.590,2034.269,0.136,38,32,34,-0.886712,0.422174,0.188444
47535.801,36056.488,2035.037,0.167,32,28,31,-0.883284,0.453732,0.118056
47536.867,36057.508,2037.195,0.200,46,39,41,-0.705048,0.559061,0.436300
47537.348,36054.266,2040.466,0.241,44,39,39,-0.550706,0.533864,0.641648
47539.137,36051.941,2043.033,0.346,54,46,45,-0.411111,0.274580,0.869249
47531.258,36067.141,1995.986,0.113,31,26,28,-0.630041,0.682681,0.370128
47532.039,36067.227,1997.956,0.173,52,46,47,-0.663287,0.707401,0.244203
47542.539,36041.730,2050.942,0.405,61,54,56,-0.491641,0.445601,0.748150
47542.207,36040.977,2051.074,0.372,60,53,55,-0.442073,0.451860,0.774851
47542.598,36040.223,2051.552,0.448,122,115,118,-0.343615,0.454458,0.821825
47541.816,36039.266,2052.065,0.461,63,56,57,-0.256899,0.475340,0.841460
47533.363,36064.449,2015.773,0.213,49,42,43,-0.479291,0.689711,0.542751
47533.129,36063.781,2016.504,-0.034,52,44,44,-0.513842,0.594709,0.618295
47534.625,36062.348,2018.704,-0.321,50,42,43,-0.528666,0.626629,0.572580
47533.828,36061.805,2018.635,-0.362,59,50,51,-0.618295,0.513842,0.594709
47534.652,36058.840,2023.676,-0.026,28,25,27,-0.858367,0.468881,0.208225
47535.031,36058.480,2026.552,0.162,26,22,25,-0.835148,0.520281,0.178425
47537.043,36054.953,2039.518,0.224,42,37,38,-0.594763,0.497040,0.631830
47538.809,36051.340,2042.982,0.374,63,55,54,-0.411512,0.289129,0.864328
47539.691,36049.676,2044.081,0.540,74,64,64,-0.451419,0.412587,0.791197
47540.445,36045.402,2045.785,0.577,37,33,35,-0.677642,0.244836,0.693438
47531.879,36066.668,1999.004,0.223,57,51,53,-0.667590,0.714275,0.210081
47532.242,36065.121,2007.218,0.871,50,42,43,-0.689032,0.720945,0.073980
47532.457,36064.453,2015.043,0.261,39,34,35,-0.569046,0.666405,0.481759
47534.371,36059.078,2022.157,-0.136,31,26,28,-0.831815,0.452721,0.321134
47534.445,36058.844,2022.721,-0.050,28,23,26,-0.845503,0.452893,0.282865
47536.316,36057.527,2035.536,0.173,40,34,35,-0.849209,0.494004,0.186557
47536.445,36056.879,2037.379,0.189,47,41,43,-0.770057,0.503061,0.392355
47536.609,36056.820,2038.043,0.216,48,42,43,-0.703189,0.502755,0.502755
47536.191,36055.730,2037.993,0.236,43,37,39,-0.769917,0.459335,0.442989
47536.191,36053.813,2039.922,0.263,44,37,39,-0.634566,0.510009,0.580704
47539.457,36050.699,2043.349,0.458,69,60,59,-0.417070,0.357263,0.835713
47538.586,36048.668,2044.194,0.608,70,62,63,-0.515092,0.294563,0.804930
47540.082,36042.805,2046.921,0.387,32,28,29,-0.747095,0.470026,0.470026
47541.207,36042.391,2049.169,0.448,46,40,42,-0.616017,0.565386,0.548509
47530.621,36066.098,1997.164,0.169,51,44,45,-0.629880,0.698239,0.340168
47533.375,36062.395,2017.661,-0.297,52,45,45,-0.579013,0.488385,0.652858
47534.137,36060.023,2020.691,-0.312,37,31,32,-0.759720,0.477491,0.441392
47533.695,36059.148,2020.658,-0.252,27,21,23,-0.793205,0.402256,0.457183
47533.949,36059.379,2020.932,-0.267,31,25,26,-0.790138,0.415267,0.450815
47534.113,36058.137,2022.729,-0.052,29,24,27,-0.844129,0.468961,0.259850
47534.906,36058.910,2024.541,0.052,30,25,29,-0.842872,0.504525,0.187139
47534.867,36057.566,2027.912,0.195,26,22,25,-0.840607,0.485378,0.240392
47535.012,36057.543,2028.395,0.183,24,21,23,-0.851939,0.466213,0.238422
47535.234,36057.152,2030.392,0.155,25,21,24,-0.871947,0.462994,0.159200
47535.922,36056.238,2036.834,0.206,44,38,40,-0.829318,0.480787,0.284738
47536.496,36055.613,2038.479,0.259,41,35,37,-0.706293,0.453689,0.543430
47536.188,36054.563,2038.919,0.250,41,34,36,-0.670715,0.526150,0.522788
47536.926,36052.977,2040.953,0.314,41,34,35,-0.603786,0.376749,0.702497
47537.926,36050.270,2042.884,0.455,74,64,64,-0.520760,0.349860,0.778721
47530.387,36065.758,1997.692,0.212,54,47,49,-0.657051,0.689339,0.305117
47530.695,36065.684,1998.501,0.248,59,53,56,-0.693161,0.680586,0.237341
47531.148,36065.754,1999.554,0.279,59,52,56,-0.707590,0.679841,0.192699
47532.188,36064.594,2014.369,0.266,45,40,42,-0.618274,0.687521,0.380857
47532.117,36064.070,2015.112,0.115,42,37,38,-0.630916,0.634263,0.446829
47531.977,36062.656,2016.370,-0.176,58,51,52,-0.688193,0.438244,0.578215
47535.422,36056.238,2032.951,0.124,39,35,38,-0.865446,0.455891,0.207767
47535.410,36055.777,2034.570,0.159,35,30,33,-0.868605,0.480963,0.119164
47535.496,36055.504,2035.823,0.177,39,34,36,-0.850179,0.497051,0.173597
47535.613,36055.727,2035.721,0.177,34,30,33,-0.860675,0.485321,0.153954
47535.738,36056.059,2036.311,0.191,44,39,41,-0.847179,0.479105,0.229666
47535.836,36053.063,2040.076,0.281,47,40,41,-0.657626,0.450131,0.604079
47536.785,36051.738,2041.321,0.331,39,32,33,-0.633649,0.290355,0.717066
47537.773,36052.695,2041.975,0.283,42,36,37,-0.582126,0.360364,0.728881
47537.566,36051.551,2042.145,0.357,45,38,39,-0.568988,0.283702,0.771859
47539.523,36044.145,2045.347,0.547,30,27,29,-0.724590,0.289516,0.625419
47539.652,36042.699,2046.091,0.376,32,27,29,-0.729362,0.454818,0.511050
47531.020,36065.484,2000.876,0.432,54,47,51,-0.727776,0.667001,0.159533
47539.762,36042.117,2047.074,0.381,38,33,34,-0.671588,0.615208,0.412902
47540.484,36041.523,2049.261,0.387,49,42,44,-0.591312,0.635113,0.496972
47541.250,36040.488,2050.946,0.357,65,58,59,-0.421510,0.543830,0.725658
47531.750,36064.582,2013.359,0.453,48,43,44,-0.689977,0.677287,0.255371
47532.828,36060.715,2018.204,-0.401,52,44,45,-0.749367,0.401739,0.526360
47533.910,36057.605,2023.508,0.037,31,27,29,-0.801111,0.575657,0.163829
47534.676,36058.031,2026.222,0.159,25,21,24,-0.823324,0.536294,0.185814
47535.043,36055.473,2033.655,0.135,38,33,36,-0.840875,0.513455,0.171152
